id,address,categories,city,country,keys,latitude,longitude,name,postalCode,province
AVweZsmEByjofQCxx3p8,790 Main St,"Carry-out food,Mexican Restaurants,Hot dog restaurants,Steak and chop restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Hamburger restaurants,Mexican restaurants,Take Out Restaurants,Latin American Restaurants,Fast Food Restaurants,Restaurants,Asian Restaurants,Hamburgers & Hot Dogs,Restaurant,Barbecued poultry,Barbecue,Hamburgers and Hot Dogs,Spare rib restaurants,Chicken restaurants,Chinese restaurants",Copperopolis,US,us/ca/copperopolis/790mainst/-542624600,37.97501,-120.63544,Matt's Takeout,95228,CA
AVwcuICnByjofQCxhcPC,1725 Eastlake Pkwy,"Carry-out food,Hot dog restaurants,Hamburger restaurants,Burger Joint and Fast Food Restaurant Otay Ranch,Fast Food,Fast Food Restaurants,Restaurants,Hamburgers & Hot Dogs,Burger Joint,Restaurant,American Restaurants,Fast Food Restaurant,Hamburgers and Hot Dogs,Burger Joint and Fast Food Restaurant",Chula Vista,US,us/ca/chulavista/1725eastlakepkwy/-2089171078,32.620491,-116.962026,In-N-Out Burger,91915,CA
AVwd8fvjkufWRAb5-n8w,121 N Garfield Ave,"Asian Restaurants,Restaurant,Caterers,Chinese Restaurants,Fast Food,Chinese,Karaoke,Family Style Restaurants,Japanese restaurants,Restaurants,Chinese restaurants",Montebello,US,us/ca/montebello/121ngarfieldave/-1899501269,34.015648,-118.129974,Canton City Restaurant,90640,CA
AVweZB3h_7pvs4fzCj5W,3212 S White Rd,"Carry-out food,Pizza Restaurants,Take Out,Caterers,Restaurant delivery service,Fast Food,Home delivery beer and beverages,Banquet Facilities,Restaurants,Pizza,Restaurant,Family style restaurants,Pizza Place,Catering,Banquet facilities",San Jose,US,us/ca/sanjose/3212swhiterd/330000776,37.3164,-121.7928,Round Table Pizza,95148,CA
AWkq7Rno3-Khe5l_3LhZ,2900 Standiford Ave Ste 13,"Pizza,Greek Restaurants,Turkish restaurants,Take Out Restaurants,Fast Food Restaurants,Armenian restaurants,Family Style Restaurants,Greek restaurants,Restaurants,Italian Restaurants,Sandwich Shops,Mediterranean restaurants",Modesto,US,us/ca/modesto/2900standifordaveste13/2138090122,37.68364,-121.04876,Milano Pizza Greek,95350,CA
AVwdi9fCIN2L1WUfw4K7,1880 Coronado Ave,"Burger Joint,Restaurant,Burger Joint Southern San Diego,Breakfast,American,Fast Food Restaurant,Burgers,Fast Food,Chicken,Hamburgers",San Diego,US,us/ca/sandiego/1880coronadoave/-230519289,32.5768,-117.0933,Jack in the Box,92154,CA
AVwdMzV1ByjofQCxmj7Z,5180 Stevens Creek Blvd,"Restaurant,Chinese Restaurant,Asian/Pacific,Chinese Restaurant and Fast Food Restaurant Mitty,Mobile Phone Shop Mitty,Fast Food Restaurant,Fast Food,Catering,Restaurants",San Jose,US,us/ca/sanjose/5180stevenscreekblvd/-1191797674,37.3228,-121.9943,Panda Express,95129,CA
AVweiKk2kufWRAb5D1KJ,4376 W Sunset Blvd,"Restaurant,Mexican Restaurants,Taco Place,Fast Food Restaurant,Fast Food Restaurants,Restaurants",Los Angeles,US,us/ca/losangeles/4376wsunsetblvd/1550891556,34.0925,-118.2805,Del Taco,90029,CA
AVwdR7a3IN2L1WUfuJdZ,13547 Telegraph Rd,"Pizza,Restaurant,Fast Food,Pizza Place,Catering,Restaurants",Whittier,US,us/ca/whittier/13547telegraphrd/317619306,33.9377,-118.0424,Pizzamania,90605,CA
AWjXJwQZa4HuVbediekU,2674 Mount Vernon Avenue,"Fast Food,Chicken,Restaurants",Bakersfield,US,us/ca/bakersfield/2674mountvernonavenue/106088,35.3951,-118.9681,KFC,93305,CA
AWiEBH8ia4HuVbedgG4x,333 Monte Vista Drive,"Fast Food,Chicken,Restaurants",Dinuba,US,us/ca/dinuba/333montevistadrive/106088,36.5447,-119.4046,KFC,93618,CA
AVwd59i4kufWRAb5-SE0,920 N Main St,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",Manteca,US,us/ca/manteca/920nmainst/-66712705,37.8103,-121.2166,Pizza Hut,95336,CA
AVwdGHoU_7pvs4fz2NkL,612 W Lodi Ave,"Delis And Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",Lodi,US,us/ca/lodi/612wlodiave/-891525969,38.1293,-121.2819,Subway,95240,CA
AVwedGvQ_7pvs4fzDIhS,218 D St,"Italian Restaurant,Caterers,Catering Companies,Delicatessens,Restaurant Delivery Service,Take Out Restaurants,Fast Food Restaurants,Restaurants,Italian Restaurants,Delis And Delicatessens,Cocktail Lounges,Bar and Grills,Mediterranean Restaurants,Bar & Grills,Catering,Lounges,Bars",Eureka,US,us/ca/eureka/218dst/1744664464,40.8042,-124.1688,Roy's Club Italian Restaurant,95501,CA
AWmfGrd0IxWefVJwMKAj,3382 Murphy Canyon Rd,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",San Diego,US,us/ca/sandiego/3382murphycanyonrd/970324883,32.8053,-117.1164,McDonald's - CLOSED,92123,CA
AVwciVhckufWRAb5wQPK,109 Via Pico Plz,"Restaurant,Fast Food Restaurant, Burrito Place, and Taco Place,Taco Place,Fast Food Restaurant,Fast Food,Burrito Place,Restaurants,Tex-Mex",San Clemente,US,us/ca/sanclemente/109viapicoplz/1550891556,33.4371,-117.6221,Del Taco,92672,CA
AVwdbZmlkufWRAb55zbl,1125 S Bascom Ave,"Carry-out food,Pizza Restaurants,Take Out,Italian Restaurant,Caterers,Restaurant delivery service,American restaurants,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Karaoke,Home delivery beer and beverages,Banquet Facilities,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Wings Joint,Pizza Place,Catering,Banquet facilities",San Jose,US,us/ca/sanjose/1125sbascomave/330000776,37.3058,-121.9318,Round Table Pizza,95128,CA
AVwcru1vIN2L1WUfnvOX,6217 Santa Teresa Blvd,"Carry-out food,Pizza Restaurants,Take Out,Caterers,Restaurant delivery service,American restaurants,Karaoke,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Banquet Facilities,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Family style restaurants,Pizza Place,Catering",San Jose,US,us/ca/sanjose/6217santateresablvd/330000776,37.2361,-121.802,Round Table Pizza,95119,CA
AWq657A1QTFama1XogDo,2980 E. Workman Avenue,"Fast Food,Hamburgers",West Covina,US,us/ca/westcovina/2980e.workmanavenue/554191587,34.075,-117.8817,Carl's Jr.,91791,CA
AWlR-syNRxPSIh2RFG44,2801 West Olympic Boulevard,"Fast Food,Chicken,Restaurants",Los Angeles,US,us/ca/losangeles/2801westolympicboulevard/106088,34.0529,-118.2952,KFC,90006,CA
AVwddK6DIN2L1WUfwAex,8855 Rosecrans Ave,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American,Hamburger restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Downey,US,us/ca/downey/8855rosecransave/-1161002137,33.9042,-118.1436,McDonald's,90242,CA
AVwc-kC1IN2L1WUfq72z,205 Trask St,"Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Fast Food,Restaurants,Restaurant,Burger Joint,Fast Food Restaurant,Chicken,Hamburgers and Hot Dogs,Hamburgers",Bakersfield,US,us/ca/bakersfield/205traskst/-230519289,35.354,-119.3328,Jack in the Box,93314,CA
AVwdbe6nByjofQCxpBn4,2310 F St,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Restaurants,Frozen Yogurt Shops,Burger Joint,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Bakersfield,US,us/ca/bakersfield/2310fst/-1161002137,35.3806,-119.0231,McDonald's,93301,CA
AVwdS5jvkufWRAb54ZmH,1023 2nd St,"Bars Clubs,American Restaurants,Restaurant,Bar,Hot Dog Stands and Restaurants,Night Clubs,Taverns,Fast Food Restaurants,Pub,Hamburgers and Hot Dogs,Restaurants,Bars",Sacramento,US,us/ca/sacramento/10232ndst/39880128,38.5824,-121.5044,Fanny Ann's Saloon,95814,CA
AV0BUBWW-gnIPe8DUvhz,612 E Redlands Blvd,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Redlands,US,us/ca/redlands/612eredlandsblvd/-1161002137,34.0549,-117.1756,McDonald's,92374,CA
AVwdX9_t_7pvs4fz5OTr,2401 Fulkerth Rd,"Restaurant,Taco Place,Fast Food Restaurant,Restaurants",Turlock,US,us/ca/turlock/2401fulkerthrd/1550891556,37.5076,-120.8756,Del Taco,95380,CA
AVwdCiwtByjofQCxk3tB,5885 Santa Teresa Blvd,"Pizza,Pizza Restaurants,Carry-out food,Pasta Restaurants,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants,Buffet Restaurants,Italian Restaurants,Restaurant Menus",San Jose,US,us/ca/sanjose/5885santateresablvd/330000776,37.2359,-121.8318,Round Table Pizza,95123,CA
AVwczJeZIN2L1WUfpBMr,40708 Grimmer Blvd,"Ice Cream Parlors,Take Out,Carry-out food,Breakfast,Hot dog restaurants,American,Burgers,Hamburger restaurants,Fast Food,Fast Food Restaurants,Burger Restaurants,Restaurants,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Coffee Makers,Hamburgers,Coffee brewing equipment,Sandwich Shops",Fremont,US,us/ca/fremont/40708grimmerblvd/-1161002137,37.5343,-121.9667,McDonald's,94538,CA
AVwcqc31_7pvs4fzxm4j,1934 Davis St,"Restaurant,Burger Joint,American,Fast Food Restaurant,Fast Food,Restaurants",San Leandro,US,us/ca/sanleandro/1934davisst/-2061630068,37.7183,-122.182,Burger King,94577,CA
AWlR_IwO3-Khe5l_5s5r,1201 E Valley,"Burger Joint,Fast Food Restaurant,Fast Food",Alhambra,US,us/ca/alhambra/1201evalley/-791445730,34.0795,-118.1111,Wendy's,91801,CA
AVwdpIkbByjofQCxrItr,1566 Howe Ave,"Carry-out food,Italian Restaurant,Pizza Restaurants,Take Out,Caterers,Restaurant delivery service,Karaoke,Take Out Restaurants,Fast Food Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Banquet Facilities,Restaurants,Buffet Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Family style restaurants,Pasta Restaurants,Pizza Place,Catering",Sacramento,US,us/ca/sacramento/1566howeave/330000776,38.5946,-121.4147,Round Table Pizza,95825,CA
AVweTXuQByjofQCxxB1P,9026 Archibald Ave,"Home Cooking Restaurants,recreation,Fast Food Restaurants,Chicken Restaurants,Restaurants",Rancho Cucamonga,US,us/ca/ranchocucamonga/9026archibaldave/1758161920,34.0897,-117.5935,Louisiana Fried Chicken,91730,CA
AVwcjxTDByjofQCxfmtU,1275 N State St,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers,Restaurants",Ukiah,US,us/ca/ukiah/1275nstatest/554191587,39.1676,-123.2109,Carl's Jr.,95482,CA
AVwclwf9IN2L1WUfmrlU,381 Joseph Gallo Dr,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Livingston,US,us/ca/livingston/381josephgallodr/-1161002137,37.3889,-120.7377,McDonald's,95334,CA
AVweARVX_7pvs4fz_LvO,2065 Occidental Rd,"Carry-out food,Caterers,Restaurant delivery service,American,Salad Place,American restaurants,Take Out Restaurants,Fast Food,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Banquet Halls and Reception Facilities,Restaurants,Arcade,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Family style restaurants,Pizza Place,Catering,Banquet facilities",Santa Rosa,US,us/ca/santarosa/2065occidentalrd/330000776,38.4311,-122.7443,Round Table Pizza,95401,CA
AVwdYbvzIN2L1WUfvORu,1210 N Jefferson St,"Restaurant,Fast Food Restaurant,Fast Food,Restaurants",Anaheim,US,us/ca/anaheim/1210njeffersonst/-1161002137,33.862,-117.837,McDonald's,92807,CA
AVwdqjjKIN2L1WUfyDwW,104 W Main St,"Delis And Delicatessens,Carry-out food,Restaurant,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",Brawley,US,us/ca/brawley/104wmainst/-891525969,32.9783,-115.542,Subway,92227,CA
AVwc6i8CkufWRAb50YCo,2351 McKee Rd,"Pizza Restaurants,Carry-out food,Caterers,Restaurant delivery service,American,American restaurants,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Karaoke,Home delivery beer and beverages,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Family style restaurants,Catering,periodontics,Banquet facilities",San Jose,US,us/ca/sanjose/2351mckeerd/330000776,37.3664,-121.8488,Round Table Pizza,95116,CA
AVwcporKIN2L1WUfnXq3,3730 N 1st St,"Carry-out food,Caterers,Restaurant delivery service,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Family style restaurants,Pizza Place,Catering,Banquet facilities",San Jose,US,us/ca/sanjose/3730n1stst/330000776,37.4098,-121.9452,Round Table Pizza,95134,CA
AV1TsQFf-gnIPe8DWq4z,199 Race St,"Pizza Restaurants,Take Out,Chicken Wings,Food Delivery,Fast Food,Take Out Restaurants,Family Style Restaurants,Restaurants,Pizza Delivery,Pizza,Restaurant,Pizza Place,Concession Stands,Catering",San Jose,US,us/ca/sanjose/199racest/-66712705,37.3264,-121.9119,Pizza Hut,95126,CA
AWF5hAMp3-Khe5l_g37Y,5720 Cottle Road,"Restaurant,Breakfast,Traditional American,Food Delivery,Bakery,wich Place,Fast Food,Coffeehouses,Bakeries,Catering,Restaurants,Sandwich Shops",San Jose,US,us/ca/sanjose/5720cottleroad/-1631107135,37.2483,-121.8032,Panera Bread,95123,CA
AVweYa0-IN2L1WUf4ayh,3219 Adeline St,"Pizza,Take Out Restaurants,Fast Food Restaurants,Food Delivery Services,Restaurants,Sandwich Shops",Berkeley,US,us/ca/berkeley/3219adelinest/-1055723171,37.8501,-122.2708,Domino's Pizza,94703,CA
AWq4voTvsVYjT2BJ_lZo,14896 Highway 4,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",Byron,US,us/ca/byron/14896highway4/-1161002137,37.8897,-121.6207,McDonald's,94514,CA
AWLKagwUa4HuVbedPgio,1518 S San Gabriel,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",San Gabriel,US,us/ca/sangabriel/1518ssangabriel/-864103396,34.0811,-118.0903,Taco Bell,91776,CA
AWjSPWaIRxPSIh2RAOBM,9041 Valley View Blvd,"Fast Food,Chicken,Restaurants",Cypress,US,us/ca/cypress/9041valleyviewblvd/106088,33.8309,-118.0287,KFC,90630,CA
AVwdVYiJIN2L1WUfutoe,2345 Sunset Blvd,"Carry-out food,Pizza Restaurants,Restaurant delivery service,American restaurants,Take Out Restaurants,Karaoke,Fast Food Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Banquet Halls and Reception Facilities,Restaurants,Buffet Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Pasta Restaurants,Banquet facilities",Rocklin,US,us/ca/rocklin/2345sunsetblvd/330000776,38.8002,-121.2691,Round Table Pizza,95765,CA
AVwdMHeT_7pvs4fz3M4z,207 D St,"Carry-out food,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Banquet Halls and Reception Facilities,Restaurants,Asian Restaurants,Chinese Restaurant,Restaurant,Bar,Bar and Grills,Catering,Bars",Davis,US,us/ca/davis/207dst/-609379998,38.5433,-121.7422,Hunan Bar & Restaurant,95616,CA
AWq4oUERcuP9ADUBBenG,3661 Truxel Rd,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",Sacramento,US,us/ca/sacramento/3661truxelrd/970324883,38.6355,-121.506,McDonald's - CLOSED,95834,CA
AVwdd64rIN2L1WUfwHXp,2335 Florin Rd,"Ice Cream Parlors,Carry-out food,Breakfast,Fast Food Restaurant Southwestern Sacramento,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Sacramento,US,us/ca/sacramento/2335florinrd/-1161002137,38.4961,-121.4845,McDonald's,95822,CA
AVzA3XO1-gnIPe8DSd1a,1158 Mission Rd,"Pizza,Restaurant,American,Food Delivery,Fast Food,Pizza Place,Restaurants",South San Francisco,US,us/ca/southsanfrancisco/1158missionrd/-1055723171,37.6618,-122.4386,Domino's Pizza,94080,CA
AVwdBkT2_7pvs4fz1dwA,734 Main St,"Carry-out food,Caterers,Delicatessens,Wholesale salads,Ice cream and frozen desserts-wholesale and manufacturers,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Italian Restaurants,Pizza,Delis And Delicatessens,Family entertainment,Sandwiches,Sandwich Shops",Red Bluff,US,us/ca/redbluff/734mainst/1494610395,40.1779,-122.2351,Firehouse Pizza Restaurant,96080,CA
AV6e0V6rIxWefVJwq3pA,596 E Perkins St,"Carry-out food,Mexican,Tex-mex restaurants,Southwestern restaurants,Mexican restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Ukiah,US,us/ca/ukiah/596eperkinsst/1143321601,39.1516,-123.1994,Chipotle Mexican Grill,95482,CA
AVwdG2r9kufWRAb52XsI,1917 5th St,"Asian Restaurants,Restaurant,Carry-out food,Chinese Restaurants,Asian Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants",Eureka,US,us/ca/eureka/19175thst/-1800769268,40.8041,-124.151,Annie's Cambodian Cuisine,95501,CA
AWq3PQQpQTFama1XoSVH,1050 W Valley Pky,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",Escondido,US,us/ca/escondido/1050wvalleypky/-1161002137,33.117,-117.0972,McDonald's,92025,CA
AWkq8RXXIxWefVJwIMg4,2030 Dairy Mart Road,"Fast Food Restaurants,Take Out Restaurants,Fast Food,Chicken,Chicken Restaurants,Restaurants",San Ysidro,US,us/ca/sanysidro/2030dairymartroad/106088,32.561,-117.0628,KFC,92173,CA
AVwcqQmjkufWRAb5xor1,8971 Westminster Ave,"Restaurant,Fried Chicken Joint,American,Fast Food Restaurant,Fast Food,Chicken,Catering,Restaurants",Garden Grove,US,us/ca/gardengrove/8971westminsterave/106088,33.7598,-117.9729,KFC,92844,CA
AWiD7Ys63-Khe5l_ylW9,2040 North Main Street,"Fast Food,Chicken,Restaurants",Salinas,US,us/ca/salinas/2040northmainstreet/106088,36.7232,-121.656,KFC,93906,CA
AVwdKJswByjofQCxmGa1,202 Eastridge Mall Relo,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",San Jose,US,us/ca/sanjose/202eastridgemallrelo/-1161002137,37.3253,-121.8146,McDonald's,95122,CA
AVwc-Am_ByjofQCxkJGg,3750 El Camino Real,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Fast food restaurants,Restaurants",Santa Clara,US,us/ca/santaclara/3750elcaminoreal/-2061630068,37.3519,-121.9997,Burger King,95051,CA
AVwcngqOByjofQCxgSUh,2950 E Capitol Expy,"Hamburgers & Hot Dogs,Restaurant,American Restaurants,Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",San Jose,US,us/ca/sanjose/2950ecapitolexpy/-2089171078,37.3301,-121.8113,In-N-Out Burger,95148,CA
AVwciJLZByjofQCxfS9F,1570 S Bascom Ave,"Natural food restaurants,Juice Bars,Carry-out food,American,Beverages Retail,American restaurants,Fast Food Restaurants,Health Food Restaurants,Juice Smoothie Shops,Juices & Smoothies,Restaurants,Restaurant,Chain Restaurant,Vegetarian restaurants,Juices,Traditional American Restaurants,Juice Bar",San Jose,US,us/ca/sanjose/1570sbascomave/2062304683,37.2952,-121.9316,Jamba Juice,95125,CA
AVweGqNh_7pvs4fzAEg7,1330 Jackson St,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Fast Food Restaurant Downtown Oakland,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Oakland,US,us/ca/oakland/1330jacksonst/-1161002137,37.8017,-122.265,McDonald's,94612,CA
AVwdDzIDkufWRAb514Z5,1005 Stafford Way,"Natural food restaurants,Mexican Restaurants,Caterers,Mexican,Catering Companies,Tex-mex restaurants,Southwestern restaurants,Fine Dining Restaurants,American restaurants,Breakfast Brunch and Lunch Restaurants,,Latin American Restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Banquet Halls and Reception Facilities,Family Style Restaurants,Restaurants,Mexican Restaurant,Juice bars,Restaurant,Seafood Restaurants,Vegetarian restaurants,Health food restaurants,Catering",Yuba City,US,us/ca/yubacity/1005staffordway/-946517969,39.1429,-121.6272,El Zarape Restaurant,95991,CA
AVwdzlFAIN2L1WUfzYN9,4651 Mack Rd,"Mexican Restaurant,Restaurant,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Restaurants",Sacramento,US,us/ca/sacramento/4651mackrd/-864103396,38.4748,-121.4478,Taco Bell,95823,CA
AWeOD_7fIxWefVJw_Gzo,5610 Freeport Blvd,"Hot dog restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Sacramento,US,us/ca/sacramento/5610freeportblvd/-2061630068,38.524,-121.498,Burger King,95822,CA
AVwcgptFkufWRAb5v785,3571 N Freeway Blvd,"Asian Restaurants,Chinese Restaurant,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Chinese Restaurant Promenade at Natomas,Restaurants",Sacramento,US,us/ca/sacramento/3571nfreewayblvd/-1191797674,38.641,-121.4994,Panda Express,95834,CA
AVwcvnh8_7pvs4fzyfpS,2731 Del Paso Rd,"Breakfast,Cafe,Food Delivery,Bakery,Caf,Take Out Restaurants,Health Food Restaurants,Fast Food,Restaurants,American Restaurants,Coffee Shops,Restaurant,Traditional American,wich Place,Coffeehouses,Bakeries,Sandwich Place,Catering,Café,Sandwich Shops",Sacramento,US,us/ca/sacramento/2731delpasord/-1631107135,38.6564,-121.5228,Panera Bread,95835,CA
